State,address,cooking_type,cuisine,name,pr,rating,review,stars,usd_avg,price
CA,"6534 Washington St., Yountville 94599",French,French,Bouchon,$$$,4.3,"Timeless French food is recreated with great regard for quality and technique at Thomas Keller's exuberant brasserie, set down the street from his iconic French Laundry. Complete with lush potted palms, polished brass, and enormous mirrors, this chic dining room is the spitting image of a Parisian bistro. A theatrical crowd uplifts the space with convivality, and every lavish banquette or stool at the bustling bar is full. Always. You'll want to grab a hunk of the supremely fresh, crusty epi baguette to pair with perfectly executed bistro classics, including pâté de campagne, which arrives glistening with richly flavored fat and accompanied by crunchy, sour cornichons as well as that essential smack of fiery mustard. A link of boudin blanc is draped beside a mound of intensely buttery pommes purée and topped with dried French prunes to render a divine balance between flavor and texture. Desserts are the very definition of decadence, like a fire engine-red cocotte filled with piping-hot slices of Braeburn apple soaked in a syrupy-sweet caramel sauce and capped by a crunchy baked pecan streusel. You're unlikely to find better execution-or, for that matter, a more intent and unobtrusive staff-in town.",1.0,62.0,3.0
CA,"1345 Railroad Ave., St. Helena 94574",Contemporary,American,Terra,$$$$,4.5,"Serious and mature yet understated, Terra is quaintly tucked away in a 19th century building known as The Hatchery (because it really was a hatchery). The décor embraces its rustic past with an eye on luxury, through floor-to-ceiling wine racks, exposed stone, and chunky wood beams. The resulting look is decidedly more old-world European than 21st century wine country. The kitchen's distinct personality is evident in each seasonally driven menu, ranging from four to six courses of Japanese and Mediterranean-influenced cuisine. Begin with a daily crudo, perhaps featuring slices of tuna loin drizzled with soy and yuzu over thinly shaved cucumber, radish, hijiki, and yuzu tobiko. Follow this with short, chewy strands of fresh umbricelli lightly tossed with pork sugo and earthy black truffles, garnished with frills of pan-roasted maitake mushrooms. Highlights include salty-sweet sake marinated cod fillet presented alongside a single shrimp dumpling in a shallow bowl of dark, tart broth hinting of shiso and ginger. For dessert, try the wedge of gateau mille crêpes stacked with vanilla pastry cream, citrus segments, and fresh mint chiffonade beneath a crisp brûlée sugar crust.",1.0,62.0,4.0
CA,"1122 Main St., Napa 94559",Steakhouse,Steak,Cole's Chop House,$$$,4.3,"Prime meat at prime prices is the modus operandi at Cole's, which gives diners their pick of deeply flavorful cuts like dry-aged California rib-eye or 21-day Chicago dry-aged New York strip. Faithful accompaniments like baked potatoes, creamed spinach, and crisp asparagus with Hollandaise round out the menu. Traditional desserts like a comforting Bourbon bread pudding or perfect sugar-crusted crème brûlée are a satisfying end to the meal. A selection of gutsy red wines, bourbons, and single-malt Scotches stand up to the steak. In place of the clubby atmosphere of traditional steakhouses, Cole's (which shares ownership with nearby Celadon) is more refined, with a barn-like stone interior and cozy selection of booths and mezzanine tables inside.",0.0,112.5,3.0
CA,"500 Main St., Ste. G, Napa 94559",International,Eclectic,Celadon,$$$,4.3,"Housed in the historic Napa Mill complex on the banks of the Napa River, Celadon is named for the comforting shade of gray-green that permeates its dining room. Inside, small tables, a quaint bar, and framed family photos lend charm, while a heated outdoor atrium with a corrugated aluminum roof lets in natural light by day and serene flickers from the brick fireplace at night. Oversized bottles of wine can be found throughout the dining room. Chef Greg Cole is a Napa fixture and his signature global cuisine ranges from a nice rendition of classic Caesar salad, to plump and gently seared togarashi-crusted diver scallops set over creamy mashed potatoes. Friendly service adds to the appeal, as does the wide selection of local wines.",0.0,37.0,3.0
CA,"1901 Hyde St., San Francisco 94109",Mediterranean,Mediterranean,Frascati,$$$,4.4,"Forget circling for parking and hop on a cable car instead to reach this quaint Mediterranean standby, where you'll see more of the iconic vehicles pass by their large front windows. Inside, closely-spaced tables are ideal for an intimate meal, and local residents definitely know it, because reservations are always hard to come by. Frascati's fare may not be the city's most innovative, but it is very satisfying, thanks to well-made classics like tender potato gnocchi with asparagus and peas in thyme-white truffle butter, or grilled duck breast in pomegranate sauce over hearts of palm and herb spaetzle. Split the luscious pain perdu, caramelized sponge cake soaked in citrusy crème anglaise, and let the friendly servers and soft lighting work their magic.",0.0,37.0,3.0
CA,"373 Broadway, San Francisco 94133",Contemporary,Contemporary,Coi,$$$$,4.4,"Even on the eve of its tenth anniversary, Coi manages to stay as fresh as the days when it first opened its doors. Its second decade is sure to be exciting as Daniel Patterson hands off his kitchen to a new and very talented brigade. The moniker translates to ""silent"" or ""quiet""-and indeed the restaurant owns a serene, Zen-like atmosphere with branches arching across the foyer; soft grey upholstered banquettes; bare wooden tables; supple brown leather chairs; and beautiful, conversation-worthy earthenware dishes. Service here is warm, refined and extraordinarily well trained-with a nearby sommelier at the ready with an impeccable wine list and a smile. Waiters quietly attend to every need of the stylish crowd. The kitchen's contemporary cooking is a joy to experience and the multi-course tasting menu showcases both incredible technique and pristine seasonal ingredients. Picture thinly sliced geoduck sashimi paired with crunchy, seasoned cucumber, shavings of radish, and violet-hued edible flowers. Then a bright, chilled English pea soup is poured over creamy buttermilk, soft yellow nasturtium and whole spring peas picked at their peak. Tender, bite-sized slices of aged duck find perfect company in vibrant spring greens, sprouted wheat berry, and a rich duck broth.",2.0,112.5,4.0
CA,"230 California St., San Francisco 94111",Italian,Italian,Perbacco,$$$,4.2,"Slick financial types flex their expense accounts at this longtime Northern Italian favorite, whose polished décor belies an extensive menu of house-made pastas and comfort fare like roast chicken and meatballs at lunch, with slightly more refined takes at dinner. Dishes are executed with care-from mortadella-stuffed, black truffle-topped quail to handmade pastas, though portions can be a little scant. The space is larger inside than it looks, with plenty of booths and seats at the marble bar up front, and buzzy tables in the back with a view of the open-plan kitchen. Well-versed servers will encourage saving room for the end of the meal-as the cheese display, an impressive selection of grappas, and the inventive, delicious desserts are all highlights.",0.0,37.0,3.0
CA,"1240 9th Ave., San Francisco 94122",American,American,Park Chow,$$,3.9,"Steps from the Golden Gate Park museums, Park Chow draws locals and tourists alike with its approachable and well-priced organic American comfort food. No matter the mood or time of day, something here will appeal. Options abound from kid-friendly mini-pizzas to lighter and healthier fare like a tangy beet and endive salad with creamy avocado and salty goat cheese. Find straightforward pleasure in the grilled free-range chicken BLT on a griddled bun with crisp fries. For dessert, don't miss the rustic ginger cake with pumpkin ice cream and caramel. The homey space is full of appealing nooks, including a dog-friendly front patio and sunny roof deck. Remember to call ahead to get your name on the wait list (especially for weekend brunch).",0.0,37.0,2.0
CA,"545 Mission St., San Francisco 94105",American,American,Salt House,$$$,3.9,"With a roster of restaurants including nearby Town Hall and Anchor & Hope, the owners of this Mission Street favorite know exactly what diners want. Attractive and comfortable, the industrial setting embraces its past as a former printing warehouse with details like wide plank and exposed brick flooring. While the atmosphere is business-friendly at lunchtime, with elegant fare like a bruschetta of grilled sourdough bread and decadent burrata drizzled with quality olive oil and syrupy balsamic, it amplifies when the after-work crowd streams in. Mains may include golden-skinned chicken confit atop a mélange of spring vegetables. Of course, such inventive desserts as salted caramel chocolate cake with German chocolate cake ice cream are not to be missed.",0.0,37.0,3.0
CA,"1849 Shattuck Ave., Berkeley 94709",French,French,Bistro Liaison,$$$,3.9,"This slice of Paris in Berkeley, just two blocks from campus, draws regulars with its authentic bistro vibe, complete with closely spaced tables and cheerful yellow walls displaying vintage French posters and artwork. On warm days, diners scramble to score one of the sidewalk tables, though the traffic on busy Shattuck Avenue might dispel any fantasies of the Champs-Élysées. The fare, like the décor, is classic French, with dishes like escargots in garlic butter and a croque monsieur oozing with Emmenthaler cheese. At dinner, hearty boeuf bourguignon and steamed mussels in garlic and white wine send diners into Gallic reveries. Finish with a buttery, flaky apple tarte Tatin, drowned in caramel and topped with a scoop of rum-raisin ice cream.",0.0,37.0,3.0
